Index,Lat_Start,Lon_Start,Number
22294,58.50727,14.46437,2
22295,58.50818,14.46482,3
22296,58.50896,14.46545,4
22297,58.5097,14.46631,5
22298,58.5107,14.46796,1
22299,58.51118,14.46906,2
22300,58.51711,14.491,3
22301,58.51748,14.49065,4
22302,58.51758,14.49064,5
22303,58.51835,14.49096,1
22304,58.51852,14.49108,2
22305,58.51882,14.49142,3
22306,58.51904,14.4921,4
22307,58.51926,14.49834,5
22308,58.5195,14.50036,1
22309,58.51984,14.50194,2
22310,58.5207,14.50352,3
22311,58.52112,14.50389,4
22312,58.52134,14.50439,5
22313,58.52363,14.50341,1
22314,58.52429,14.5033,2
22315,58.52439,14.50333,3
22316,58.52462,14.50353,4
22317,58.52494,14.50415,5
22318,58.52553,14.5036,1
22319,58.52587,14.50519,2
22320,58.526,14.5054,3
22321,58.52649,14.5059,4
22322,58.52696,14.50616,5
22323,58.5277,14.5105,1
22324,58.52946,14.50923,2
22325,58.53367,14.50498,3
22326,58.53446,14.50696,4
22327,58.53554,14.50538,5
22328,58.53636,14.50743,1
22329,58.5364,14.50744,2
22330,58.53735,14.50678,3
22331,58.53885,14.50613,4
22332,58.53901,14.50572,5
22333,58.53905,14.5057,1
22334,58.53957,14.5062,2
22335,58.54014,14.50636,3
22336,58.5405,14.50636,4
22337,58.54195,14.506,5
22338,58.54187,14.50487,1
22339,58.5419,14.50461,2
22340,58.54199,14.5044,3
22341,58.54261,14.50357,4
22342,58.54531,14.5012,5
22343,58.5454,14.50087,1
22344,58.54539,14.50027,2
22345,58.54545,14.50023,3
22346,58.54553,14.50076,4
22348,58.54549,14.50115,5
22349,58.54561,14.50138,1
22350,58.5457,14.50142,2
22351,58.54579,14.50139,3
22352,58.54587,14.50129,4
22353,58.54593,14.50106,5
22354,58.54618,14.50057,1
22355,58.54663,14.50005,2
22356,58.54706,14.49975,3
22357,58.54812,14.49935,4
22358,58.54922,14.49931,5
22359,58.55637,14.50098,1
22360,58.55775,14.50094,2
22361,58.56028,14.50049,3
22362,58.56162,14.50004,4
22363,58.56893,14.49578,5
22364,58.56914,14.49575,1
22365,58.57063,14.49519,2
22366,58.57152,14.49507,3
22367,58.57162,14.495,4
22368,58.57308,14.49508,5
22369,58.57452,14.49552,1
22370,58.57783,14.49731,2
22371,58.58459,14.50155,3
22372,58.58734,14.50377,4
22373,58.59047,14.50685,5
22374,58.59265,14.50928,1
22375,58.59574,14.51341,2
22376,58.60421,14.5277,3
22377,58.60605,14.52986,4
22378,58.60715,14.53083,5
22379,58.60872,14.53188,1
22380,58.60999,14.5324,2
22381,58.61113,14.53268,3
22382,58.61218,14.53275,4
22383,58.61675,14.53217,5
22384,58.61921,14.53225,1
22385,58.62088,14.53263,2
22386,58.62211,14.53317,3
22387,58.62426,14.53448,4
22388,58.62782,14.53756,5
22389,58.6305,14.53918,1
22390,58.63124,14.53974,2
22391,58.63176,14.54035,3
22392,58.63225,14.54116,4
22393,58.63318,14.54355,5
22394,58.63464,14.55107,1
22395,58.6354,14.55276,2
22396,58.63582,14.5534,3
22397,58.63635,14.554,4
22398,58.6403,14.55741,5
22399,58.64109,14.55834,1
22400,58.64203,14.55981,2
22401,58.64311,14.56219,3
22402,58.64455,14.56467,4
22403,58.6487,14.57061,5
22404,58.65096,14.57459,1
22405,58.65347,14.58103,2
22406,58.65473,14.5837,3
22407,58.6556,14.58512,4
22408,58.65908,14.58975,5
22409,58.66049,14.59223,1
22410,58.66234,14.59638,2
22411,58.66344,14.59964,3
22412,58.66851,14.62462,4
22413,58.67061,14.6312,5
22414,58.67158,14.63344,1
22415,58.6729,14.63591,2
22416,58.6747,14.63858,3
22417,58.67936,14.64444,4
22418,58.68038,14.64595,5
22419,58.68132,14.64768,1
22420,58.68257,14.65094,2
22421,58.68312,14.65323,3
22422,58.68518,14.66522,4
22423,58.68638,14.66931,5
22424,58.6877,14.67244,1
22425,58.68848,14.67388,2
22426,58.6925,14.6801,3
22427,58.69382,14.68282,4
22428,58.69535,14.68743,5
22429,58.69799,14.70086,1
22430,58.6992,14.70503,2
22431,58.7004,14.70774,3
22432,58.70128,14.70919,4
22433,58.70243,14.7107,5
22434,58.7064,14.71486,1
22435,58.70775,14.71692,2
22436,58.7085,14.71854,3
22437,58.70934,14.72099,4
22438,58.7112,14.72972,5
22439,58.71201,14.73253,1
22440,58.7132,14.7352,2
22441,58.71505,14.73824,3
22442,58.7161,14.74066,4
22443,58.71694,14.74351,5
22444,58.71829,14.75082,1
22445,58.71966,14.75462,2
22446,58.72081,14.7567,3
22447,58.72258,14.75877,4
22448,58.72663,14.76174,5
22449,58.72802,14.76317,1
22450,58.72917,14.76486,2
22451,58.73237,14.77143,3
22452,58.73371,14.77358,4
22453,58.73517,14.77544,5
22454,58.73638,14.77666,1
22455,58.73833,14.77806,2
22456,58.74124,14.77922,3
22457,58.74172,14.77951,4
22458,58.74357,14.7812,5
22459,58.74501,14.78335,1
22460,58.74667,14.78666,2
22461,58.74798,14.78862,3
22462,58.74917,14.78981,4
22463,58.75024,14.79058,5
22464,58.75094,14.79094,1
22465,58.7586,14.79283,2
22466,58.75987,14.79343,3
22467,58.76104,14.79441,4
22468,58.76318,14.79656,5
22469,58.76389,14.79707,1
22470,58.76509,14.79766,2
22471,58.76606,14.79788,3
22472,58.7668,14.79792,4
22473,58.77284,14.79704,5
22474,58.77357,14.79705,1
22475,58.77527,14.7973,2
22476,58.77683,14.79785,3
22477,58.77787,14.79855,4
22478,58.77911,14.79969,5
22479,58.77981,14.80052,1
22480,58.78058,14.8017,2
22481,58.78438,14.80993,3
22482,58.78559,14.81169,4
22483,58.78699,14.81317,5
22484,58.79308,14.8174,1
22485,58.79557,14.81968,2
22486,58.79632,14.82065,3
22487,58.79837,14.82455,4
22488,58.80082,14.83066,5
22489,58.80187,14.83274,1
22490,58.80449,14.83669,2
22491,58.8045,14.83669,3
22492,58.80745,14.84046,4
22493,58.80916,14.84311,5
22494,58.81069,14.84633,1
22495,58.81225,14.85071,2
22496,58.81893,14.87387,3
22497,58.82256,14.88379,4
22498,58.82446,14.88751,5
22499,58.82465,14.88708,1
22500,58.82476,14.88697,2
22501,58.82485,14.88696,3
22502,58.82494,14.88703,4
22503,58.82506,14.88727,5
22504,58.82516,14.88777,1
22505,58.82527,14.88798,2
22506,58.82709,14.8891,3
22507,58.82733,14.88914,4
22508,58.82765,14.88905,5
22509,58.829,14.88832,1
22510,58.82935,14.88822,2
22511,58.8297,14.88823,3
22512,58.82986,14.88829,4
22513,58.83014,14.8885,5
22514,58.83035,14.88875,1
22515,58.83115,14.89033,2
22516,58.83174,14.89207,3
22517,58.83205,14.89265,4
22518,58.83253,14.89321,5
22519,58.83449,14.89444,1
22520,58.83472,14.89448,2
22521,58.83512,14.89443,3
22522,58.83729,14.89299,4
22523,58.83805,14.89203,5
22524,58.83857,14.89179,1
22525,58.83893,14.8918,2
22526,58.84099,14.89291,3
22527,58.84563,14.89675,4
22528,58.85008,14.8997,5
22529,58.85107,14.90089,1
22530,58.85505,14.90486,2
22531,58.85519,14.90514,3
22532,58.85588,14.90588,4
22533,58.85608,14.90663,5
22534,58.85616,14.90656,1
22535,58.85622,14.90642,2
22536,58.85707,14.90575,3
22537,58.86317,14.90234,4
22538,58.86401,14.90199,5
22539,58.86411,14.902,1
22540,58.86644,14.90108,2
22541,58.86696,14.90079,3
22542,58.87041,14.89751,4
22543,58.87089,14.89716,5
22544,58.87155,14.89685,1
22545,58.87616,14.89527,2
22546,58.87736,14.89522,3
22547,58.87831,14.89547,4
22548,58.87842,14.89557,5
22549,58.87853,14.89582,1
22550,58.87862,14.89588,2
22551,58.87869,14.89587,3
22552,58.87874,14.89581,4
22553,58.87878,14.89568,5
22554,58.8837,14.89842,1
22555,58.88881,14.90012,2
22557,58.88985,14.90065,3
22558,58.89037,14.90104,4
22559,58.89129,14.90216,5
22560,58.89186,14.90313,1
22561,58.89254,14.90468,2
22562,58.89303,14.90625,3
22563,58.89355,14.90919,4
22564,58.89365,14.91352,5
22565,58.89303,14.92551,1
22566,58.89335,14.92884,2
22567,58.89489,14.93448,3
22568,58.89562,14.93617,4
22569,58.89876,14.9413,5
22570,58.9017,14.94815,1
22571,58.90319,14.9528,2
22572,58.90479,14.95938,3
22573,58.90703,14.96645,4
22574,58.90772,14.96819,5
22575,58.90905,14.97074,1
22576,58.91045,14.97265,2
22577,58.91399,14.97636,3
22578,58.91407,14.9765,4
22579,58.9165,14.97912,5
22580,58.91659,14.97917,1
22581,58.91753,14.98022,2
22582,58.91919,14.98268,3
22583,58.92036,14.98501,4
22584,58.92416,14.99588,5
22585,58.92487,14.99719,1
22586,58.92559,14.99814,2
22587,58.92624,14.9988,3
22588,58.92688,14.99929,4
22589,58.92792,14.99983,5
22590,58.92883,15.00007,1
22591,58.92972,15.00015,2
22592,58.93063,15.0001,3
22593,58.93476,14.99933,4
22594,58.93552,14.99932,5
22595,58.93605,14.99944,1
22596,58.93682,14.99981,2
22597,58.93721,15.00009,3
22598,58.9378,15.00068,4
22599,58.93863,15.00191,5
22600,58.93952,15.0038,1
22601,58.9423,15.01269,2
22602,58.94237,15.01278,3
22603,58.94467,15.01985,4
22604,58.94632,15.02691,5
22605,58.94693,15.02841,1
22606,58.9478,15.02995,2
22607,58.94857,15.03091,3
22608,58.94956,15.03175,4
22609,58.95025,15.03211,5
22610,58.95354,15.03303,1
22611,58.95582,15.03327,2
22612,58.95966,15.03332,3
22613,58.9621,15.03377,4
22614,58.96359,15.03424,5
22615,58.97116,15.03758,1
22616,58.97276,15.03814,2
22617,58.97482,15.03865,3
22618,58.97738,15.039,4
22619,58.98554,15.03957,5
22620,58.98991,15.04035,1
22621,58.99982,15.04289,2
22622,58.9999,15.04295,3
22623,59.00193,15.0435,4
22624,59.00348,15.04375,5
22625,59.00441,15.04378,1
22626,59.00619,15.04355,2
22627,59.00728,15.04319,3
22628,59.00842,15.04266,4
22629,59.01,15.04156,5
22630,59.01528,15.03705,1
22631,59.01545,15.03771,2
22632,59.01565,15.03792,3
22633,59.01574,15.03796,4
22634,59.01586,15.03795,5
22635,59.01753,15.03613,1
22636,59.01795,15.03584,2
22637,59.01831,15.0357,3
22638,59.01866,15.03566,4
22639,59.01893,15.03569,5
22640,59.02117,15.03665,1
22641,59.02543,15.04021,2
22642,59.02638,15.04085,3
22643,59.02702,15.0411,4
22644,59.02785,15.04113,5
22645,59.02874,15.04102,1
22646,59.03228,15.03959,2
22647,59.03357,15.0393,3
22648,59.04298,15.03964,4
22649,59.04337,15.03972,5
22650,59.04434,15.04012,1
22651,59.04552,15.04095,2
22652,59.04676,15.04237,3
22653,59.0478,15.04392,4
22654,59.05052,15.04685,5
22655,59.05252,15.04974,1
22656,59.05254,15.04985,2
22657,59.0529,15.05025,3
22658,59.05308,15.05032,4
22659,59.0533,15.05027,5
22660,59.05338,15.05018,1
22661,59.05454,15.05345,2
22662,59.05458,15.05347,3
22663,59.05705,15.05903,4
22664,59.05743,15.05859,5
22665,59.05757,15.05851,1
22666,59.0602,15.05772,2
22667,59.06021,15.05958,3
22668,59.06112,15.06171,4
22669,59.06116,15.06193,5
22670,59.06112,15.06205,1
22671,59.06095,15.06217,2
22672,59.06092,15.06238,3
22673,59.06203,15.06887,4
22674,59.06235,15.06897,5
22675,59.06248,15.07194,1
22676,59.06786,15.10125,2
22677,59.06782,15.10136,3
22678,59.06783,15.10153,4
22679,59.06789,15.10163,5
22680,59.06799,15.10346,1
22681,59.06823,15.10339,2
22682,59.0702,15.10235,3
22683,59.07038,15.10214,4
22684,59.07104,15.10053,5
22685,59.07448,15.09842,1
22686,59.07467,15.09837,2
22687,59.07478,15.09845,3
22688,59.07484,15.0986,4
22689,59.07529,15.10138,5
22690,59.0755,15.10157,1
22691,59.07933,15.10392,2
22692,59.07943,15.10414,3
22693,59.08425,15.12349,4
22694,59.0853,15.12325,5
22695,59.08878,15.12202,1
22696,59.08888,15.12204,2
22697,59.08895,15.12198,3
22698,59.08987,15.1217,4
22699,59.09064,15.12176,5
22700,59.09151,15.12241,1
22701,59.09199,15.12261,2
22702,59.09347,15.12262,3
22703,59.09474,15.1222,4
22704,59.09525,15.12216,5
22705,59.09639,15.12168,1
22706,59.09669,15.12167,2
22707,59.09692,15.12181,3
22708,59.09713,15.12205,4
22709,59.09803,15.12273,5
22710,59.09871,15.12279,1
22711,59.0995,15.12337,2
22712,59.09977,15.12349,3
22713,59.09992,15.12349,4
22714,59.10033,15.12319,5
22715,59.10055,15.12295,1
22716,59.1008,15.12284,2
22717,59.10986,15.12223,3
22718,59.11017,15.12226,4
22719,59.1104,15.12238,5
22720,59.11086,15.12281,1
22721,59.11118,15.12332,2
22722,59.112,15.12521,3
22723,59.11248,15.12582,4
22724,59.11295,15.12611,5
22725,59.11645,15.12727,1
22726,59.12296,15.12845,2
22727,59.12348,15.12874,3
22728,59.12443,15.12894,4
22729,59.12452,15.12887,5
22730,59.12528,15.12785,1
22731,59.12609,15.12976,2
22732,59.1264,15.13226,3
22733,59.13245,15.13144,4
22734,59.13283,15.1315,5
22735,59.133,15.13158,1
22736,59.13378,15.1322,2
22737,59.13532,15.13295,3
22738,59.1357,15.13305,4
22739,59.13558,15.13527,5
22740,59.1384,15.13539,1
22741,59.13949,15.13518,2
22742,59.14087,15.13528,3
22743,59.14108,15.13534,4
22744,59.14119,15.13554,5
22745,59.14147,15.13659,1
22746,59.14199,15.1375,2
22747,59.14237,15.13853,3
22748,59.14228,15.13871,4
22749,59.14226,15.13885,5
22750,59.14232,15.1388,1
22751,59.14268,15.13807,2
22752,59.14278,15.13815,3
22753,59.14286,15.1381,4
22754,59.14837,15.14076,5
22755,59.14948,15.14105,1
22756,59.15049,15.141,2
22757,59.15053,15.14105,3
22758,59.15114,15.14081,4
22759,59.15118,15.14095,5
22760,59.15129,15.14105,1
22761,59.15151,15.14177,2
22762,59.15157,15.14179,3
22763,59.15188,15.1423,4
22764,59.15232,15.14264,5
22765,59.15441,15.14371,1
22766,59.15491,15.14406,2
22767,59.15803,15.14686,3
22768,59.15919,15.14812,4
22769,59.16213,15.15256,5
22770,59.16308,15.15346,1
22771,59.16378,15.15394,2
22772,59.16381,15.15402,3
22773,59.16541,15.15476,4
22774,59.16546,15.15472,5
22775,59.17438,15.15861,1
22776,59.17556,15.15899,2
22777,59.18006,15.15951,3
22778,59.18057,15.15943,4
22779,59.18138,15.15904,5
22780,59.1829,15.15786,1
22781,59.18347,15.15721,2
22782,59.1857,15.15365,3
22783,59.187,15.1522,4
22784,59.18941,15.15038,5
22785,59.19018,15.15,1
22786,59.19033,15.15176,2
22787,59.19075,15.15169,3
22788,59.19183,15.15114,4
22789,59.19373,15.15067,5
22790,59.19602,15.14975,1
22791,59.19588,15.15075,2
22792,59.19647,15.15404,3
22793,59.19738,15.15651,4
22794,59.19758,15.15734,5
22795,59.19862,15.15943,1
22796,59.20074,15.1582,2
22797,59.20113,15.15813,3
22798,59.20975,15.15912,4
22799,59.21444,15.16091,5
22800,59.21456,15.16237,1
22801,59.21436,15.16346,2
22802,59.2143,15.16458,3
22803,59.21424,15.16472,4
22804,59.21416,15.16479,5
22805,59.21368,15.16473,1
22806,59.21359,15.16478,2
22807,59.21352,15.16526,3
22808,59.22245,15.16692,4
22809,59.22311,15.1672,5
22810,59.22315,15.16713,1
22811,59.22321,15.16709,2
22812,59.22329,15.16708,3
22813,59.23027,15.16837,4
22814,59.23034,15.16841,5
22815,59.23045,15.16869,1
22816,59.23076,15.16849,2
22817,59.23178,15.1687,3
22818,59.23213,15.16889,4
22819,59.23217,15.16889,5
22820,59.23223,15.16895,1
22821,59.23232,15.16923,2
22822,59.23238,15.16931,3
22823,59.23264,15.16939,4
22824,59.23282,15.16934,5
22825,59.23354,15.17029,1
22826,59.23363,15.17078,2
22827,59.23824,15.17085,3
22828,59.23843,15.17102,4
22829,59.23887,15.17177,5
22830,59.23911,15.17195,1
22831,59.24048,15.17231,2
22832,59.24065,15.17246,3
22833,59.24121,15.1725,4
22834,59.24233,15.17344,5
22835,59.2434,15.17364,1
22836,59.24399,15.17398,2
22837,59.2444,15.17451,3
22838,59.24479,15.17524,4
22839,59.24589,15.17843,5
22840,59.24706,15.18056,1
22841,59.24726,15.18077,2
22842,59.24747,15.18088,3
22843,59.24767,15.18091,4
22844,59.24822,15.18078,5
22845,59.24947,15.17991,1
22846,59.24954,15.17993,2
22847,59.24968,15.17988,3
22848,59.24991,15.17965,4
22849,59.25005,15.17986,5
22850,59.2509,15.1801,1
22851,59.25114,15.18025,2
22852,59.26168,15.19287,3
22853,59.26196,15.19344,4
22854,59.26179,15.19388,5
22855,59.26202,15.19401,1
22856,59.26209,15.1941,2
22857,59.26355,15.19753,3
22858,59.2635,15.19784,4
22859,59.26367,15.19818,5
22860,59.26385,15.19823,1
22861,59.26408,15.19853,2
22862,59.26423,15.19861,3
22863,59.26502,15.20038,4
22864,59.26506,15.20041,5
22865,59.26608,15.20397,1
22866,59.26642,15.20477,2
22867,59.26657,15.20489,3
22868,59.26806,15.20846,4
22869,59.26823,15.20868,5
22871,59.27451,15.21382,1
22872,59.27769,15.2164,2
22873,59.27814,15.21686,3
22874,59.27833,15.21718,4
22875,59.27938,15.21794,5
22876,59.27952,15.21799,1
22877,59.28268,15.22051,2
22878,59.28266,15.22137,3
22879,59.2827,15.22149,4
22880,59.28295,15.22578,5
22881,59.28322,15.22578,1
22882,59.2833,15.22581,2
22883,59.28518,15.22736,3
22884,59.28605,15.22773,4
22885,59.28681,15.22783,5
22886,59.29328,15.22801,1
22887,59.29378,15.22809,2
22888,59.29404,15.22827,3
22889,59.2942,15.22847,4
22890,59.29453,15.22916,5
22891,59.29457,15.2291,1
22892,59.2948,15.22938,2
22893,59.29485,15.22939,3
22894,59.29518,15.22922,4
22895,59.29541,15.22869,5
22896,59.29565,15.22871,1
22897,59.29582,15.22882,2
22898,59.29619,15.22927,3
22899,59.29635,15.22933,4
22900,59.29713,15.22914,5
22901,59.29946,15.22962,1
22902,59.30239,15.22991,2
22903,59.30383,15.22971,3
22904,59.30447,15.22972,4
22905,59.3048,15.22983,5
22906,59.30606,15.22997,1
22907,59.3062,15.23087,2
22908,59.30645,15.23155,3
22909,59.3067,15.23192,4
22910,59.30705,15.23218,5
22911,59.30723,15.23224,1
22912,59.30914,15.23198,2
22913,59.31007,15.23173,3
22914,59.31281,15.23043,4
22915,59.31317,15.23037,5
22916,59.31463,15.23045,1
22917,59.31737,15.2312,2
22918,59.31812,15.23184,3
22919,59.31944,15.23325,4
22920,59.31978,15.2335,5
22921,59.31987,15.23323,1
22922,59.3198,15.23302,2
22923,59.32002,15.23205,3
22924,59.32027,15.23194,4
22925,59.32047,15.23194,5
22926,59.32135,15.23164,1
22927,59.32168,15.23172,2
22928,59.3217,15.23176,3
22929,59.32181,15.23162,4
22930,59.32198,15.23121,5
22931,59.32207,15.2311,1
22932,59.32283,15.23095,2
22933,59.32284,15.23097,3
22934,59.32348,15.23085,4
22935,59.32354,15.23098,5
22936,59.3236,15.23164,1
22937,59.32365,15.23173,2
22938,59.3237,15.23166,3
22939,59.32543,15.23141,4
22940,59.32552,15.23144,5
22941,59.32558,15.23227,1
22942,59.32563,15.23236,2
22943,59.32579,15.2324,3
22944,59.32587,15.23468,4
22945,59.32673,15.23448,5
22946,59.32716,15.23418,1
22947,59.32742,15.23417,2
22949,59.32803,15.23452,3
22950,59.32975,15.23555,4
22951,59.33001,15.23557,5
22952,59.33121,15.23517,1
22953,59.33298,15.23491,2
22954,59.33489,15.23522,3
22955,59.33504,15.2353,4
22956,59.33587,15.23619,5
22957,59.33607,15.23628,1
22958,59.33694,15.23646,2
22959,59.3373,15.23663,3
22960,59.33939,15.23818,4
22961,59.34018,15.23967,5
22962,59.34021,15.2398,1
22963,59.34061,15.24009,2
22964,59.34113,15.24028,3
22965,59.3417,15.24035,4
22966,59.34329,15.24024,5
22967,59.34484,15.23946,1
22968,59.34575,15.23973,2
22969,59.34605,15.2397,3
22970,59.34688,15.23934,4
22971,59.34714,15.23911,5
22972,59.34734,15.23862,1
22973,59.34747,15.23865,2
22974,59.34811,15.2386,3
22975,59.34828,15.23866,4
22976,59.34879,15.23903,5
22977,59.34915,15.23952,1
22978,59.34929,15.23962,2
22979,59.34944,15.23966,3
22980,59.34961,15.23964,4
22981,59.34977,15.23955,5
22982,59.35107,15.23755,1
22983,59.35351,15.23708,2
22984,59.35364,15.23675,3
22985,59.35422,15.23704,4
22986,59.35521,15.23784,5
22987,59.35547,15.23797,1
22988,59.35574,15.23802,2
22989,59.3586,15.23799,3
22990,59.35906,15.23809,4
22991,59.36012,15.23884,5
22992,59.3605,15.23891,1
22993,59.36425,15.23799,2
22994,59.36487,15.23774,3
22995,59.36717,15.23641,4
22996,59.36867,15.23531,5
22997,59.36965,15.23487,1
22998,59.36993,15.23484,2
22999,59.37019,15.23488,3
23000,59.37145,15.23549,4
23001,59.37847,15.24311,5
23002,59.3795,15.24402,1
23003,59.38039,15.24457,2
23004,59.38418,15.24584,3
23005,59.38897,15.24676,4
23006,59.38989,15.24679,5
23007,59.39644,15.2463,1
23008,59.39688,15.24618,2
23009,59.39755,15.24584,3
23010,59.39869,15.24488,4
23011,59.39908,15.24465,5
23012,59.39975,15.24439,1
23013,59.40046,15.2443,2
23014,59.40354,15.24479,3
23015,59.40912,15.24485,4
23016,59.40924,15.24482,5
23017,59.40956,15.24463,1
23018,59.40983,15.24427,2
23019,59.41099,15.2415,3
23020,59.41137,15.241,4
23021,59.41188,15.2407,5
23022,59.41241,15.2405,1
23023,59.41253,15.241,2
23024,59.41304,15.2421,3
23025,59.41458,15.24436,4
23026,59.41903,15.24903,5
23027,59.41916,15.24894,1
23028,59.41932,15.24871,2
23029,59.42027,15.24644,3
23030,59.42056,15.24609,4
23031,59.42087,15.246,5
23032,59.42102,15.24603,1
23033,59.42322,15.24714,2
23034,59.43055,15.24914,3
23035,59.43098,15.24919,4
23036,59.43332,15.24869,5
23037,59.43433,15.24871,1
23038,59.43498,15.24894,2
23039,59.43627,15.24987,3
23040,59.4368,15.25013,4
23041,59.43756,15.25031,5
23042,59.43792,15.2503,1
23043,59.43895,15.25003,2
23044,59.44042,15.2501,3
23045,59.44153,15.24925,4
23046,59.44274,15.2475,5
23047,59.44299,15.24735,1
23048,59.44397,15.24704,2
23049,59.44416,15.2469,3
23050,59.44654,15.24423,4
23051,59.44672,15.2441,5
23052,59.44715,15.24404,1
23053,59.44868,15.24422,2
23054,59.44887,15.24413,3
23055,59.45003,15.24303,4
23056,59.45013,15.24299,5
23057,59.45038,15.243,1
23058,59.45106,15.24363,2
23059,59.45124,15.2437,3
23060,59.45143,15.24368,4
23061,59.45259,15.24263,5
23062,59.45334,15.24215,1
23063,59.45364,15.24207,2
23064,59.45596,15.24216,3
23065,59.45623,15.24212,4
23066,59.45729,15.24173,5
23067,59.4575,15.24155,1
23068,59.45818,15.24052,2
23069,59.45957,15.23891,3
23070,59.46042,15.23751,4
23071,59.4609,15.23715,5
23072,59.46112,15.23709,1
23073,59.46183,15.23705,2
23074,59.46225,15.2371,3
23075,59.46269,15.23725,4
23076,59.46356,15.23779,5
23077,59.4647,15.23826,1
23078,59.46511,15.23834,2
23079,59.46525,15.23843,3
23080,59.46594,15.23914,4
23081,59.46636,15.23927,5
23082,59.46648,15.23926,1
23083,59.46681,15.2391,2
23084,59.4669,15.23909,3
23085,59.46702,15.23913,4
23086,59.46789,15.23974,5
23087,59.46804,15.23973,1
23088,59.46892,15.23909,2
23089,59.46899,15.23909,3
23090,59.46951,15.23942,4
23091,59.47007,15.23956,5
23092,59.47018,15.23955,1
23094,59.47064,15.23934,2
23095,59.471,15.2393,3
23096,59.47134,15.23935,4
23097,59.47212,15.23977,5
23098,59.47322,15.23954,1
23099,59.47343,15.23959,2
23100,59.47417,15.24007,3
23101,59.47584,15.24016,4
23102,59.47688,15.23985,5
23103,59.47768,15.23948,1
23104,59.47844,15.2393,2
23105,59.47934,15.23948,3
23106,59.48192,15.23873,4
23107,59.48233,15.23854,5
23108,59.48269,15.23824,1
23109,59.48284,15.23781,2
23110,59.48309,15.23573,3
23111,59.48318,15.23547,4
23112,59.48358,15.23505,5
23113,59.48374,15.23479,1
23114,59.48463,15.23229,2
23115,59.48511,15.22875,3
23116,59.48558,15.22719,4
23117,59.48597,15.22667,5
23118,59.48648,15.22636,1
23119,59.4867,15.22632,2
23120,59.48705,15.22636,3
23121,59.48731,15.22646,4
23122,59.48777,15.22612,5
23123,59.4882,15.22598,1
23124,59.48836,15.22599,2
23125,59.48887,15.22623,3
23126,59.4891,15.22623,4
23127,59.48949,15.22602,5
23128,59.49018,15.22592,1
23129,59.49033,15.22585,2
23130,59.49084,15.22519,3
23131,59.49223,15.22192,4
23132,59.49245,15.22115,5
23133,59.49249,15.22118,1
23134,59.49265,15.2212,2
23135,59.49391,15.22241,3
23136,59.49548,15.2226,4
23137,59.49607,15.22292,5
23138,59.49637,15.22283,1
23139,59.49665,15.22256,2
23140,59.49688,15.22243,3
23141,59.49725,15.22237,4
23142,59.49785,15.22193,5
23143,59.49958,15.22207,1
23144,59.4998,15.2223,2
23145,59.49987,15.22232,3
23146,59.50097,15.22208,4
23147,59.50132,15.22183,5
23148,59.50141,15.22181,1
23149,59.50162,15.22157,2
23150,59.50194,15.22143,3
23151,59.50228,15.22144,4
23152,59.50262,15.22133,5
23153,59.50346,15.22088,1
23154,59.50369,15.22058,2
23155,59.50388,15.21985,3
23156,59.5044,15.2189,4
23157,59.5064,15.21721,5
23158,59.50654,15.21703,1
23159,59.5072,15.21912,2
23160,59.50759,15.22149,3
23161,59.50762,15.22153,4
23162,59.51057,15.22193,5
23163,59.51096,15.2218,1
23164,59.51133,15.22182,2
23165,59.51394,15.22236,3
23166,59.51407,15.22235,4
23167,59.51652,15.22122,5
23168,59.51662,15.22123,1
23169,59.51689,15.22145,2
23171,59.51769,15.22175,3
23172,59.51847,15.22194,4
23173,59.51904,15.22197,5
23174,59.51909,15.22191,1
23175,59.51912,15.22165,2
23176,59.5188,15.21805,3
23177,59.51911,15.21728,4
23178,59.51913,15.21701,5
23179,59.51921,15.21697,1
23180,59.51984,15.21545,2
23181,59.52033,15.21471,3
23182,59.52288,15.21203,4
23183,59.52344,15.21089,5
23184,59.52486,15.20891,1
23185,59.52523,15.20859,2
23186,59.52549,15.20856,3
23187,59.52566,15.20859,4
23188,59.52626,15.21137,5
23189,59.52616,15.21343,1
23190,59.52629,15.21602,2
23191,59.52692,15.21823,3
23192,59.52704,15.21944,4
23193,59.52815,15.223,5
23194,59.52846,15.22354,1
23195,59.52884,15.22384,2
23196,59.53019,15.22423,3
23197,59.53031,15.22432,4
23198,59.53064,15.22498,5
23199,59.53069,15.22545,1
23200,59.53009,15.2284,2
23201,59.53011,15.22882,3
23202,59.53026,15.22925,4
23203,59.53059,15.22966,5
23204,59.5308,15.23022,1
23205,59.53089,15.23104,2
23206,59.53188,15.23079,3
23207,59.5338,15.22981,4
23208,59.5348,15.22962,5
23209,59.53522,15.22941,1
23210,59.53611,15.22875,2
23211,59.538,15.22815,3
23212,59.53811,15.22807,4
23213,59.53952,15.22535,5
23214,59.53975,15.22445,1
23215,59.5403,15.22381,2
23216,59.54086,15.22203,3
23217,59.54094,15.22195,4
23218,59.5413,15.22188,5
23219,59.54176,15.22146,1
23220,59.54239,15.22022,2
23221,59.54415,15.21861,3
23222,59.54504,15.21797,4
23223,59.54571,15.21771,5
23224,59.54605,15.21766,1
23225,59.54744,15.2178,2
23226,59.54993,15.21914,3
23227,59.55009,15.21916,4
23228,59.55091,15.21888,5
23229,59.55103,15.21891,1
23230,59.55187,15.21972,2
23231,59.55196,15.21974,3
23232,59.55203,15.2197,4
