type	latitude	longitude	color	opacity	width	scale	sym	name	desc
W	51.034399900	2.376783900				0.7	images/icon-1.png	Dunkirk, France	
W	67.931897000	26.536155000				0.7	images/icon-2.png	Lapland, Finland	

type	latitude	longitude	color	opacity	width	scale	sym	name	desc
T	51.734330000	3.822450000							
T	51.734380000	3.822130000							
T	51.734500000	3.822070000							
T	51.734490000	3.822660000							
T	51.735340000	3.822800000							
T	51.737340000	3.823900000							
T	51.738900000	3.824290000							
T	51.739140000	3.823270000							
T	51.739140000	3.823340000							
T	51.739220000	3.823370000							
T	51.739810000	3.823980000							
T	51.739990000	3.824090000							
T	51.741030000	3.824340000							
T	51.741050000	3.824370000							
T	51.741060000	3.824550000							
T	51.748400000	3.825670000							
T	51.749810000	3.826290000							
T	51.751300000	3.827250000							
T	51.752480000	3.828330000							
T	51.753240000	3.829240000							
T	51.754330000	3.830900000							
T	51.755280000	3.832820000							
T	51.756040000	3.834880000							
T	51.758870000	3.845640000							
T	51.760000000	3.849090000							
T	51.761390000	3.852460000							
T	51.761990000	3.853610000							
T	51.763030000	3.855180000							
T	51.764330000	3.856700000							
T	51.766430000	3.858470000							
T	51.779910000	3.866900000							
T	51.780440000	3.867100000							
T	51.783800000	3.869250000							
T	51.784480000	3.869890000							
T	51.784610000	3.869950000							
T	51.784250000	3.871450000							
T	51.784880000	3.871900000							
T	51.785090000	3.872340000							
T	51.785200000	3.872920000							
T	51.785190000	3.873600000							
T	51.785060000	3.874290000							
T	51.785080000	3.874540000							
T	51.783870000	3.878960000							
T	51.783830000	3.879510000							
T	51.783910000	3.880260000							
T	51.785000000	3.883040000							
T	51.785620000	3.884100000							
T	51.785950000	3.884450000							
T	51.786350000	3.884720000							
T	51.789600000	3.885680000							
T	51.790460000	3.885730000							
T	51.791040000	3.885480000							
T	51.791390000	3.885170000							
T	51.791690000	3.885870000							
T	51.791960000	3.886250000							
T	51.792570000	3.886740000							
T	51.793010000	3.887260000							
T	51.793440000	3.887970000							
T	51.795370000	3.894060000							
T	51.795690000	3.895790000							
T	51.796140000	3.906730000							
T	51.796090000	3.906840000							
T	51.796040000	3.907850000							
T	51.796100000	3.907910000							
T	51.796160000	3.913630000							
T	51.795740000	3.915120000							
T	51.795980000	3.916340000							
T	51.796250000	3.917070000							
T	51.796290000	3.918270000							
T	51.796480000	3.919190000							
T	51.796870000	3.920090000							
T	51.797110000	3.921290000							
T	51.797000000	3.924710000							
T	51.797080000	3.924890000							
T	51.797520000	3.925160000							
T	51.797670000	3.925340000							
T	51.797800000	3.925690000							
T	51.797830000	3.927660000							
T	51.798750000	3.936730000							
T	51.798650000	3.937110000							
T	51.798660000	3.937310000							
T	51.801050000	3.944630000							
T	51.801170000	3.944850000							
T	51.802010000	3.945660000							
T	51.802610000	3.946660000							
T	51.803220000	3.947030000							
T	51.803530000	3.946920000							
T	51.806060000	3.945460000							
T	51.806890000	3.945270000							
T	51.807560000	3.945290000							
T	51.808820000	3.945630000							
T	51.809280000	3.945520000							
T	51.809460000	3.945580000							
T	51.810140000	3.946230000							
T	51.811690000	3.948620000							
T	51.812260000	3.949860000							
T	51.813620000	3.954210000							
T	51.813750000	3.955990000							
T	51.814170000	3.957770000							
T	51.814260000	3.970480000							
T	51.815480000	3.978090000							
T	51.815570000	3.982020000							
T	51.815320000	3.982380000							
T	51.815310000	3.982500000							
T	51.815750000	3.982560000							
T	51.815910000	3.982660000							
T	51.816650000	3.982860000							
T	51.816980000	3.983140000							
T	51.817140000	3.983010000							
T	51.817740000	3.982800000							
T	51.817690000	3.983350000							
T	51.817820000	3.984650000							
T	51.818710000	3.988760000							
T	51.818910000	3.989190000							
T	51.819430000	3.991320000							
T	51.820130000	3.992410000							
T	51.820420000	3.992680000							
T	51.822370000	3.995560000							
T	51.822600000	3.996040000							
T	51.824180000	3.998380000							
T	51.824500000	3.998680000							
T	51.827140000	4.002880000							
T	51.827330000	4.002970000							
T	51.827460000	4.003090000							
T	51.829250000	4.006260000							
T	51.829290000	4.006430000							
T	51.831950000	4.011100000							
T	51.832090000	4.011540000							
T	51.832100000	4.012240000							
T	51.831400000	4.014990000							
T	51.830840000	4.016400000							
T	51.829610000	4.018650000							
T	51.828980000	4.020130000							
T	51.827290000	4.025870000							
T	51.823650000	4.033010000							
T	51.822080000	4.035210000							
T	51.822070000	4.035210000							
T	51.821000000	4.036780000							
T	51.821010000	4.036900000							
T	51.820950000	4.037050000							
T	51.820930000	4.037060000							
T	51.821680000	4.038210000							
T	51.821810000	4.038310000							
T	51.824090000	4.041320000							
T	51.824590000	4.041720000							
T	51.827390000	4.043270000							
T	51.828170000	4.043900000							
T	51.836920000	4.055530000							
T	51.840180000	4.061390000							
T	51.841510000	4.064450000							
T	51.842940000	4.068600000							
T	51.844580000	4.075480000							
T	51.844860000	4.077840000							
T	51.845270000	4.079290000							
T	51.845530000	4.081120000							
T	51.846550000	4.083970000							
T	51.846670000	4.084700000							
T	51.846650000	4.085380000							
T	51.845010000	4.094120000							
T	51.844860000	4.094460000							
T	51.844710000	4.094630000							
T	51.844280000	4.094900000							
T	51.843290000	4.095150000							
T	51.842270000	4.095050000							
T	51.840210000	4.094280000							
T	51.840050000	4.094140000							
T	51.839720000	4.093440000							
T	51.839630000	4.093370000							
T	51.839320000	4.093270000							
T	51.839140000	4.093950000							
T	51.839120000	4.093950000							
T	51.839120000	4.093960000							
T	51.839100000	4.093960000							
T	51.839030000	4.094050000							
T	51.839010000	4.094200000							
T	51.839060000	4.094330000							
T	51.839020000	4.094950000							
T	51.838890000	4.095330000							
T	51.838710000	4.095620000							
T	51.838540000	4.096120000							
T	51.838040000	4.096550000							
T	51.837840000	4.096590000							
T	51.837070000	4.096490000							
T	51.836760000	4.096520000							
T	51.836670000	4.096560000							
T	51.836610000	4.096510000							
T	51.835960000	4.096700000							
T	51.835110000	4.096820000							
T	51.835090000	4.096850000							
T	51.834080000	4.096970000							
T	51.833990000	4.097010000							
T	51.833710000	4.097380000							
T	51.832990000	4.099100000							
T	51.832490000	4.101300000							
T	51.832410000	4.104590000							
T	51.833770000	4.122910000							
T	51.833810000	4.123000000							
T	51.833850000	4.123490000							
T	51.833590000	4.123550000							
T	51.834120000	4.131320000							
T	51.834110000	4.131320000							
T	51.834110000	4.131330000							
T	51.834100000	4.131330000							
T	51.834060000	4.131410000							
T	51.834060000	4.131570000							
T	51.834070000	4.131570000							
T	51.834120000	4.131660000							
T	51.834130000	4.131660000							
T	51.834130000	4.131670000							
T	51.834140000	4.131670000							
T	51.834460000	4.138090000							
T	51.834410000	4.138160000							
T	51.834400000	4.138310000							
T	51.834430000	4.138400000							
T	51.834490000	4.138450000							
T	51.834850000	4.143510000							
T	51.834830000	4.143540000							
T	51.834820000	4.143540000							
T	51.834790000	4.143600000							
T	51.834780000	4.143750000							
T	51.834810000	4.143840000							
T	51.834820000	4.143840000							
T	51.834830000	4.143870000							
T	51.834880000	4.143900000							
T	51.835070000	4.146620000							
T	51.835020000	4.146980000							
T	51.834880000	4.147320000							
T	51.832930000	4.149550000							
T	51.832950000	4.149600000							
T	51.832890000	4.149670000							
T	51.832930000	4.149780000							
T	51.832980000	4.149750000							
T	51.833160000	4.150310000							
T	51.833730000	4.153940000							
T	51.833660000	4.157080000							
T	51.833690000	4.157180000							
T	51.833560000	4.159580000							
T	51.833590000	4.159650000							
T	51.833580000	4.159710000							
T	51.833550000	4.159730000							
T	51.833270000	4.165910000							
T	51.833180000	4.166090000							
T	51.833260000	4.166320000							
T	51.833150000	4.169090000							
T	51.833200000	4.169210000							
T	51.833200000	4.169330000							
T	51.833130000	4.169510000							
T	51.832830000	4.176010000							
T	51.831820000	4.185610000							
T	51.831380000	4.187790000							
T	51.831390000	4.187850000							
T	51.831200000	4.188300000							
T	51.831200000	4.188460000							
T	51.829800000	4.192690000							
T	51.829710000	4.192800000							
T	51.829320000	4.194540000							
T	51.828890000	4.197750000							
T	51.828780000	4.198000000							
T	51.828820000	4.198220000							
T	51.826720000	4.215540000							
T	51.826570000	4.218020000							
T	51.826450000	4.218230000							
T	51.826500000	4.218480000							
T	51.826150000	4.228080000							
T	51.825770000	4.230760000							
T	51.824700000	4.250680000							
T	51.824650000	4.250840000							
T	51.824680000	4.251530000							
T	51.824630000	4.251710000							
T	51.824610000	4.252760000							
T	51.824820000	4.254720000							
T	51.825870000	4.258400000							
T	51.825890000	4.258410000							
T	51.828550000	4.267830000							
T	51.828700000	4.268110000							
T	51.828690000	4.268250000							
T	51.829850000	4.271680000							
T	51.832560000	4.281630000							
T	51.832960000	4.282560000							
T	51.833180000	4.282840000							
T	51.833430000	4.283000000							
T	51.833510000	4.283190000							
T	51.833490000	4.283400000							
T	51.833430000	4.283510000							
T	51.833420000	4.283690000							
T	51.833630000	4.283950000							
T	51.834000000	4.284120000							
T	51.834780000	4.284870000							
T	51.835200000	4.285060000							
T	51.836230000	4.285790000							
T	51.837100000	4.286830000							
T	51.837950000	4.288550000							
T	51.838270000	4.289690000							
T	51.839360000	4.295700000							
T	51.839330000	4.295870000							
T	51.839410000	4.296090000							
T	51.839450000	4.296110000							
T	51.839810000	4.297180000							
T	51.841420000	4.300120000							
T	51.847140000	4.306510000							
T	51.847220000	4.306540000							
T	51.847430000	4.306990000							
T	51.847550000	4.307100000							
T	51.848270000	4.308270000							
T	51.849400000	4.310960000							
T	51.849480000	4.310990000							
T	51.849550000	4.310980000							
T	51.850160000	4.310450000							
T	51.850270000	4.310430000							
T	51.850550000	4.310540000							
T	51.850510000	4.311070000							
T	51.851120000	4.314220000							
T	51.850630000	4.314540000							
T	51.851310000	4.317020000							
T	51.851660000	4.317130000							
T	51.852410000	4.321100000							
T	51.852530000	4.321270000							
T	51.852550000	4.321360000							
T	51.852640000	4.321320000							
T	51.853770000	4.326700000							
T	51.854940000	4.329660000							
T	51.855000000	4.330110000							
T	51.855430000	4.331600000							
T	51.855770000	4.332240000							
T	51.855740000	4.332290000							
T	51.858390000	4.337500000							
T	51.860690000	4.343150000							
T	51.860890000	4.344430000							
T	51.860800000	4.344550000							
T	51.860380000	4.342820000							
T	51.860410000	4.342650000							
T	51.860650000	4.342400000							
T	51.860690000	4.342390000							
T	51.860770000	4.342440000							
T	51.861110000	4.343870000							
T	51.861270000	4.344180000							
T	51.862100000	4.343640000							
T	51.862300000	4.343640000							
T	51.866190000	4.341310000							
T	51.867730000	4.340800000							
T	51.868030000	4.340790000							
T	51.869010000	4.341090000							
T	51.869460000	4.341340000							
T	51.869690000	4.341400000							
T	51.869980000	4.341670000							
T	51.872100000	4.344470000							
T	51.872260000	4.344890000							
T	51.872250000	4.345410000							
T	51.871980000	4.346030000							
T	51.872840000	4.347570000							
T	51.872870000	4.347780000							
T	51.872830000	4.348030000							
T	51.873130000	4.348440000							
T	51.873390000	4.349290000							
T	51.873750000	4.349750000							
T	51.873930000	4.350120000							
T	51.874010000	4.350580000							
T	51.873850000	4.351310000							
T	51.874100000	4.351420000							
T	51.874170000	4.351490000							
T	51.874370000	4.352110000							
T	51.874410000	4.352490000							
T	51.874650000	4.353060000							
T	51.874730000	4.354040000							
T	51.873920000	4.357260000							
T	51.873910000	4.357650000							
T	51.873800000	4.358120000							
T	51.874050000	4.358350000							
T	51.873980000	4.358760000							
T	51.873930000	4.358850000							
T	51.873970000	4.360310000							
T	51.873700000	4.362020000							
T	51.873800000	4.363080000							
T	51.873950000	4.363530000							
T	51.873960000	4.363530000							
T	51.874260000	4.364220000							
T	51.874280000	4.364600000							
T	51.874140000	4.365090000							
T	51.874120000	4.367520000							
T	51.874200000	4.368250000							
T	51.875060000	4.370560000							
T	51.875100000	4.371030000							
T	51.873780000	4.376390000							
T	51.873100000	4.378260000							
T	51.871800000	4.380900000							
T	51.871030000	4.382090000							
T	51.870580000	4.382490000							
T	51.870260000	4.382640000							
T	51.870110000	4.382660000							
T	51.870090000	4.382720000							
T	51.870030000	4.382780000							
T	51.870030000	4.382910000							
T	51.869710000	4.383730000							
T	51.869660000	4.383780000							
T	51.869240000	4.383930000							
T	51.869240000	4.384030000							
T	51.869690000	4.384150000							
T	51.869780000	4.384700000							
T	51.868280000	4.390120000							
T	51.870050000	4.390710000							
T	51.870210000	4.390810000							
