Lat_Start,Lon_Start,Coordinate Pair,Lat_End,Lon_End,Lat_Start_Rad,Lon_Start_Rad,Lat_End_Rad,Lon_End_Rad,Distance_Km,RT_Km,Distance_Miles,RT_Miles,Trip,RowCount
67.89496,26.59,,67.89635,26.59,1.184990598,0.464083048,1.185014858,0.464083048,0.154560963,3004.810587,0.096045652,1867.21788,29964,1
67.89635,26.58831,,67.8985,26.58831,1.185014858,0.464053552,1.185052382,0.464053552,0.239069098,3005.049656,0.148559811,1867.36644,29965,2
67.8985,26.585,,67.91157,26.585,1.185052382,0.463995782,1.185280497,0.463995782,1.453317693,3006.502973,0.903105438,1868.269545,29966,3
67.91157,26.57678,,67.9119,26.57678,1.185280497,0.463852316,1.185286256,0.463852316,0.036694427,3006.539668,0.022802266,1868.292347,29967,4
67.9119,26.57648,,67.91277,26.57648,1.185286256,0.46384708,1.185301441,0.46384708,0.096739581,3006.636407,0.060114896,1868.352462,29968,5
67.91277,26.5746,,67.91888,26.5746,1.185301441,0.463814267,1.18540808,0.463814267,0.679400996,3007.315808,0.422186241,1868.774648,29969,1
67.91888,26.5493,,67.91918,26.5493,1.18540808,0.463372699,1.185413316,0.463372699,0.033358378,3007.349167,0.020729213,1868.795378,29970,2
67.91918,26.54855,,67.92003,26.54855,1.185413316,0.463359609,1.185428152,0.463359609,0.094515658,3007.443682,0.058732929,1868.854111,29971,3
67.92003,26.54746,,67.92768,26.54746,1.185428152,0.463340585,1.185561669,0.463340585,0.850641191,3008.294324,0.528596527,1869.382707,29972,4
67.92768,26.5441,,67.92824,26.5441,1.185561669,0.463281942,1.185571443,0.463281942,0.062269234,3008.356593,0.038694694,1869.421402,29973,5
67.92824,26.54366,,67.92894,26.54366,1.185571443,0.463274263,1.18558366,0.463274263,0.077836408,3008.434429,0.048368284,1869.46977,29974,1
67.92894,26.54277,,67.9319,26.54277,1.18558366,0.463258729,1.185635322,0.463258729,0.329136981,3008.763566,0.204528851,1869.674299,29975,2
67.9319,26.53615,,0,26.53615,1.185635322,0.463143188,0,0.463143188,7553.682637,10562.4462,4693.93024,6563.604539,29976,3
