type	latitude	longitude	color	opacity	width	scale	sym	name	desc
T	56.787510000	-4.012170000							
T	56.787300000	-4.011870000							
T	56.786120000	-4.009560000							
T	56.783250000	-4.006300000							
T	56.782980000	-4.005820000							
T	56.782750000	-4.005160000							
T	56.782540000	-4.004030000							
T	56.782530000	-4.004020000							
T	56.782310000	-4.002940000							
T	56.781330000	-4.000820000							
T	56.780000000	-3.998780000							
T	56.779680000	-3.998440000							
T	56.779420000	-3.998070000							
T	56.779280000	-3.997760000							
T	56.778910000	-3.996340000							
T	56.777910000	-3.993580000							
T	56.777450000	-3.992880000							
T	56.777150000	-3.991900000							
T	56.776070000	-3.986190000							
T	56.775850000	-3.985700000							
T	56.775440000	-3.984000000							
T	56.775240000	-3.983490000							
T	56.773470000	-3.980530000							
T	56.772750000	-3.979140000							
T	56.771270000	-3.974130000							
T	56.770110000	-3.968260000							
T	56.769860000	-3.966240000							
T	56.769290000	-3.963920000							
T	56.769480000	-3.963440000							
T	56.769430000	-3.963080000							
T	56.769150000	-3.962420000							
T	56.768820000	-3.961090000							
T	56.768820000	-3.961010000							
T	56.768850000	-3.960910000							
T	56.768910000	-3.960850000							
T	56.767990000	-3.956760000							
T	56.767980000	-3.956300000							
T	56.768250000	-3.954900000							
T	56.768080000	-3.952520000							
T	56.768110000	-3.951040000							
T	56.768000000	-3.950670000							
T	56.767550000	-3.949750000							
T	56.767400000	-3.949230000							
T	56.767340000	-3.948810000							
T	56.767320000	-3.948030000							
T	56.767710000	-3.943830000							
T	56.767830000	-3.943350000							
T	56.768460000	-3.941920000							
T	56.768750000	-3.941050000							
T	56.768850000	-3.940280000							
T	56.768740000	-3.935350000							
T	56.769670000	-3.930680000							
T	56.770050000	-3.929280000							
T	56.770050000	-3.928780000							
T	56.770340000	-3.928760000							
T	56.770650000	-3.928580000							
T	56.770870000	-3.928360000							
T	56.771040000	-3.928050000							
T	56.771270000	-3.927420000							
T	56.771380000	-3.926510000							
T	56.769630000	-3.905370000							
T	56.770300000	-3.898590000							
T	56.770110000	-3.895360000							
T	56.769720000	-3.892600000							
T	56.769730000	-3.892050000							
T	56.769970000	-3.891610000							
T	56.770010000	-3.891360000							
T	56.767420000	-3.870210000							
T	56.767030000	-3.862640000							
T	56.765930000	-3.852820000							
T	56.765830000	-3.850830000							
T	56.765880000	-3.849560000							
T	56.766340000	-3.845840000							
T	56.767810000	-3.840360000							
T	56.767830000	-3.839950000							
T	56.767790000	-3.839510000							
T	56.765180000	-3.831800000							
T	56.765030000	-3.831490000							
T	56.764790000	-3.831180000							
T	56.764400000	-3.830800000							
T	56.762560000	-3.827550000							
T	56.762290000	-3.826820000							
T	56.762080000	-3.825640000							
T	56.761900000	-3.825100000							
T	56.761770000	-3.824370000							
T	56.761230000	-3.822390000							
T	56.760970000	-3.821800000							
T	56.758810000	-3.818070000							
T	56.758420000	-3.817030000							
T	56.757430000	-3.815210000							
T	56.754410000	-3.808370000							
T	56.752610000	-3.804940000							
T	56.752250000	-3.804080000							
T	56.751920000	-3.803010000							
T	56.751060000	-3.798700000							
T	56.750630000	-3.797200000							
T	56.745300000	-3.781790000							
T	56.745270000	-3.779890000							
T	56.745180000	-3.779310000							
T	56.744910000	-3.778790000							
T	56.744260000	-3.778140000							
T	56.744160000	-3.778000000							
T	56.744150000	-3.778000000							
T	56.744070000	-3.777850000							
T	56.743810000	-3.777020000							
T	56.743500000	-3.774620000							
T	56.743610000	-3.772840000							
T	56.743590000	-3.772700000							
T	56.743480000	-3.772400000							
T	56.743060000	-3.771780000							
T	56.742420000	-3.771070000							
T	56.742420000	-3.771060000							
T	56.741900000	-3.770690000							
T	56.741630000	-3.770560000							
T	56.740410000	-3.770240000							
T	56.739260000	-3.770040000							
T	56.739250000	-3.770030000							
T	56.738740000	-3.769930000							
T	56.738460000	-3.769820000							
T	56.738180000	-3.769800000							
T	56.736120000	-3.770350000							
T	56.735520000	-3.770820000							
T	56.734830000	-3.771210000							
T	56.734250000	-3.771790000							
T	56.732810000	-3.772940000							
T	56.730980000	-3.774130000							
T	56.728800000	-3.774460000							
T	56.727540000	-3.774390000							
T	56.727190000	-3.774490000							
T	56.726440000	-3.774850000							
T	56.726200000	-3.774890000							
T	56.725960000	-3.774870000							
T	56.725560000	-3.774750000							
T	56.724590000	-3.774280000							
T	56.723180000	-3.773320000							
T	56.722900000	-3.773000000							
T	56.720020000	-3.767070000							
T	56.719130000	-3.765700000							
T	56.718570000	-3.765060000							
T	56.718080000	-3.764620000							
T	56.717870000	-3.764490000							
T	56.717390000	-3.764390000							
T	56.717070000	-3.764440000							
T	56.716660000	-3.764640000							
T	56.716190000	-3.764990000							
T	56.716020000	-3.765070000							
T	56.715860000	-3.765100000							
T	56.715850000	-3.765110000							
T	56.715500000	-3.765080000							
T	56.713780000	-3.764430000							
T	56.713160000	-3.764030000							
T	56.712590000	-3.763490000							
T	56.712100000	-3.762870000							
T	56.711620000	-3.762110000							
T	56.710930000	-3.760550000							
T	56.710120000	-3.757520000							
T	56.709720000	-3.756820000							
T	56.709090000	-3.756200000							
T	56.708960000	-3.756010000							
T	56.708730000	-3.755470000							
T	56.708600000	-3.754690000							
T	56.708600000	-3.754090000							
T	56.708720000	-3.753050000							
T	56.708740000	-3.752240000							
T	56.708650000	-3.751320000							
T	56.708470000	-3.750500000							
T	56.708460000	-3.750490000							
T	56.707850000	-3.747940000							
T	56.707490000	-3.747110000							
T	56.704800000	-3.742430000							
T	56.704590000	-3.741920000							
T	56.704070000	-3.737720000							
T	56.703570000	-3.735320000							
T	56.702360000	-3.732020000							
T	56.701910000	-3.732460000							
T	56.701580000	-3.732630000							
T	56.701470000	-3.732620000							
T	56.701420000	-3.732570000							
T	56.701370000	-3.732450000							
T	56.701130000	-3.731180000							
T	56.700980000	-3.730870000							
T	56.700720000	-3.730590000							
T	56.700630000	-3.730550000							
T	56.700480000	-3.730550000							
T	56.700410000	-3.730610000							
T	56.700300000	-3.730840000							
T	56.699990000	-3.732160000							
T	56.699690000	-3.732120000							
T	56.699440000	-3.732280000							
T	56.699200000	-3.732370000							
T	56.699150000	-3.732360000							
T	56.699050000	-3.732270000							
T	56.698980000	-3.732280000							
T	56.698260000	-3.732890000							
T	56.698240000	-3.732890000							
T	56.698080000	-3.733040000							
T	56.697980000	-3.732810000							
T	56.697540000	-3.732270000							
T	56.697490000	-3.732240000							
T	56.697420000	-3.732240000							
T	56.697240000	-3.730520000							
T	56.696720000	-3.729180000							
T	56.696460000	-3.728750000							
T	56.695900000	-3.727300000							
T	56.695880000	-3.726930000							
T	56.695760000	-3.726900000							
T	56.695320000	-3.726530000							
T	56.694540000	-3.726120000							
T	56.693370000	-3.725720000							
T	56.692820000	-3.725260000							
T	56.692670000	-3.725080000							
T	56.692240000	-3.724350000							
T	56.692010000	-3.723680000							
T	56.691760000	-3.723200000							
T	56.691660000	-3.723090000							
T	56.690900000	-3.722680000							
T	56.690670000	-3.722360000							
T	56.690220000	-3.721010000							
T	56.690130000	-3.720890000							
T	56.690030000	-3.720810000							
T	56.689560000	-3.720710000							
T	56.688800000	-3.719850000							
T	56.688180000	-3.718670000							
T	56.688010000	-3.718210000							
T	56.687910000	-3.718120000							
T	56.687790000	-3.717890000							
T	56.687630000	-3.717340000							
T	56.687520000	-3.717150000							
T	56.687140000	-3.716800000							
T	56.686510000	-3.715670000							
T	56.686360000	-3.715480000							
T	56.686190000	-3.715360000							
T	56.685600000	-3.715170000							
T	56.685370000	-3.715040000							
T	56.685170000	-3.714860000							
T	56.685040000	-3.714650000							
T	56.684740000	-3.713610000							
T	56.684620000	-3.713360000							
T	56.684540000	-3.713280000							
T	56.684330000	-3.713180000							
T	56.684210000	-3.713180000							
T	56.683510000	-3.713430000							
T	56.683380000	-3.713450000							
T	56.682470000	-3.713240000							
T	56.682230000	-3.713100000							
T	56.682130000	-3.713010000							
T	56.680550000	-3.710350000							
T	56.680020000	-3.709960000							
T	56.679400000	-3.709250000							
T	56.678500000	-3.708010000							
T	56.677490000	-3.706120000							
T	56.676040000	-3.703770000							
T	56.675440000	-3.702560000							
T	56.675160000	-3.701670000							
T	56.674710000	-3.701180000							
T	56.674420000	-3.700680000							
T	56.674190000	-3.700440000							
T	56.673640000	-3.700060000							
T	56.673360000	-3.699650000							
T	56.672980000	-3.698540000							
T	56.672720000	-3.696310000							
T	56.672170000	-3.694630000							
T	56.672140000	-3.694300000							
T	56.672000000	-3.693830000							
T	56.671670000	-3.693270000							
T	56.671430000	-3.692300000							
T	56.671290000	-3.692050000							
T	56.671140000	-3.691880000							
T	56.670100000	-3.691130000							
T	56.669610000	-3.690550000							
T	56.669020000	-3.690130000							
T	56.668090000	-3.688420000							
T	56.667890000	-3.688150000							
T	56.667820000	-3.688100000							
T	56.667760000	-3.688090000							
T	56.667670000	-3.688110000							
T	56.667590000	-3.688190000							
T	56.667380000	-3.688530000							
T	56.667310000	-3.688570000							
T	56.667240000	-3.688580000							
T	56.667150000	-3.688550000							
T	56.667090000	-3.688440000							
T	56.666990000	-3.687600000							
T	56.666710000	-3.686590000							
T	56.666380000	-3.685720000							
T	56.665910000	-3.684880000							
T	56.665520000	-3.684390000							
T	56.664680000	-3.683020000							
T	56.663960000	-3.682180000							
T	56.663290000	-3.681660000							
T	56.663030000	-3.681540000							
T	56.662830000	-3.681510000							
T	56.662160000	-3.681600000							
T	56.661710000	-3.681740000							
T	56.661440000	-3.681770000							
T	56.661290000	-3.681710000							
T	56.661180000	-3.681630000							
T	56.661180000	-3.681620000							
T	56.660920000	-3.681390000							
T	56.660680000	-3.681260000							
T	56.659470000	-3.680940000							
T	56.659320000	-3.680950000							
T	56.659090000	-3.681040000							
T	56.658770000	-3.681390000							
T	56.658690000	-3.681420000							
T	56.658630000	-3.681420000							
T	56.658410000	-3.681240000							
T	56.657790000	-3.680970000							
T	56.657610000	-3.680940000							
T	56.657010000	-3.681000000							
T	56.656630000	-3.680960000							
T	56.656510000	-3.680920000							
T	56.656340000	-3.680800000							
T	56.656040000	-3.680350000							
T	56.655920000	-3.680260000							
T	56.655720000	-3.680200000							
T	56.655120000	-3.680390000							
T	56.655020000	-3.680390000							
T	56.654740000	-3.680300000							
T	56.654450000	-3.680120000							
T	56.654030000	-3.679950000							
T	56.653860000	-3.679820000							
T	56.653490000	-3.679380000							
T	56.653320000	-3.679070000							
T	56.653140000	-3.678580000							
T	56.652990000	-3.678330000							
T	56.652950000	-3.678300000							
T	56.652810000	-3.678280000							
T	56.650310000	-3.678960000							
T	56.650220000	-3.679090000							
T	56.649660000	-3.680950000							
T	56.649510000	-3.681280000							
T	56.649300000	-3.681590000							
T	56.648770000	-3.682130000							
T	56.648250000	-3.682390000							
T	56.648050000	-3.682430000							
T	56.647940000	-3.682410000							
T	56.647890000	-3.682360000							
T	56.647840000	-3.682370000							
T	56.647730000	-3.682280000							
T	56.647720000	-3.682280000							
T	56.647580000	-3.682030000							
T	56.647570000	-3.680660000							
T	56.647680000	-3.679730000							
T	56.647560000	-3.679750000							
T	56.647520000	-3.679810000							
T	56.646430000	-3.685090000							
T	56.646350000	-3.684980000							
T	56.646170000	-3.684530000							
T	56.646090000	-3.684480000							
T	56.645960000	-3.684450000							
T	56.645900000	-3.684460000							
T	56.644420000	-3.685220000							
T	56.644340000	-3.684450000							
T	56.643570000	-3.680650000							
T	56.642850000	-3.678120000							
T	56.642390000	-3.676980000							
T	56.642200000	-3.676730000							
T	56.641960000	-3.676690000							
T	56.641950000	-3.676700000							
T	56.641820000	-3.676720000							
T	56.641740000	-3.676680000							
T	56.641570000	-3.675970000							
T	56.641350000	-3.675610000							
T	56.641010000	-3.675240000							
T	56.640640000	-3.674540000							
T	56.640460000	-3.674350000							
T	56.640360000	-3.674300000							
T	56.640180000	-3.674130000							
T	56.639470000	-3.672810000							
T	56.638690000	-3.671680000							
T	56.638120000	-3.670610000							
T	56.637670000	-3.669360000							
T	56.637500000	-3.668290000							
T	56.637320000	-3.667900000							
T	56.637160000	-3.667690000							
T	56.636820000	-3.667370000							
T	56.636300000	-3.667070000							
T	56.635410000	-3.666250000							
T	56.635050000	-3.665700000							
T	56.634300000	-3.664070000							
T	56.633980000	-3.663790000							
T	56.633950000	-3.663780000							
T	56.633940000	-3.663760000							
T	56.633890000	-3.663740000							
T	56.633870000	-3.663710000							
T	56.633840000	-3.663700000							
T	56.633040000	-3.662510000							
T	56.632920000	-3.662410000							
T	56.632830000	-3.662370000							
T	56.632730000	-3.662370000							
T	56.631900000	-3.662610000							
T	56.631780000	-3.662580000							
T	56.631580000	-3.662350000							
T	56.631050000	-3.662000000							
T	56.630960000	-3.662000000							
T	56.630460000	-3.662250000							
T	56.630350000	-3.662260000							
T	56.630210000	-3.662230000							
T	56.630070000	-3.662130000							
T	56.629960000	-3.661970000							
T	56.627820000	-3.656770000							
T	56.627280000	-3.655760000							
T	56.627110000	-3.655280000							
T	56.626800000	-3.652910000							
T	56.626730000	-3.652710000							
T	56.626580000	-3.652470000							
T	56.625870000	-3.651640000							
T	56.624990000	-3.650910000							
T	56.623960000	-3.649490000							
T	56.622270000	-3.647830000							
T	56.621480000	-3.647360000							
T	56.620560000	-3.646620000							
