Index,Lat_Start,Lon_Start,Elevation,Lat_End,Lon_End,Lat_Start_Rad,Lon_Start_Rad,Lat_End_Rad,Lon_End_Rad,Distance_Km,RT_Km,PointSize
201,57.65766,-4.3358,25,57.64768,-4.3407,1.006316006,-0.075673986,1.006141822,-0.075759507,1.147378398,164.271731,1
202,57.64768,-4.3407,8,57.63344,-4.36265,1.006141822,-0.075759507,1.005893287,-0.076142607,2.052742589,166.3244736,1
203,57.63344,-4.36265,13,57.62931,-4.36696,1.005893287,-0.076142607,1.005821205,-0.07621783,0.526048248,166.8505219,1
204,57.62931,-4.36696,8,57.62824,-4.36683,1.005821205,-0.07621783,1.00580253,-0.076215561,0.119230042,166.9697519,1
205,57.62824,-4.36683,6,57.62781,-4.3668,1.00580253,-0.076215561,1.005795025,-0.076215038,0.047847202,167.0175991,1
206,57.62781,-4.3668,6,57.61952,-4.36355,1.005795025,-0.076215038,1.005650337,-0.076158315,0.94189885,167.959498,1
207,57.61952,-4.36355,1,57.60899,-4.35364,1.005650337,-0.076158315,1.005466554,-0.075985352,1.311229869,169.2707278,1
208,57.60899,-4.35364,12,57.60483,-4.35252,1.005466554,-0.075985352,1.005393949,-0.075965805,0.46735764,169.7380855,1
209,57.60483,-4.35252,29,57.59608,-4.35686,1.005393949,-0.075965805,1.005241232,-0.076041552,1.006730275,170.7448157,1
210,57.59608,-4.35686,59,57.58402,-4.3606,1.005241232,-0.076041552,1.005030746,-0.076106827,1.359408724,172.1042245,1
211,57.58402,-4.3606,104,57.57433,-4.35458,1.005030746,-0.076106827,1.004861623,-0.076001759,1.135675406,173.2398999,1
212,57.57433,-4.35458,128,57.55737,-4.33457,1.004861623,-0.076001759,1.004565615,-0.075652518,2.231714602,175.4716145,1
213,57.55737,-4.33457,160,57.55451,-4.33437,1.004565615,-0.075652518,1.004515699,-0.075649027,0.318241216,175.7898557,1
214,57.55451,-4.33437,151,57.54611,-4.33926,1.004515699,-0.075649027,1.004369091,-0.075734374,0.978541789,176.7683975,1
215,57.54611,-4.33926,107,57.54101,-4.33582,1.004369091,-0.075734374,1.004280079,-0.075674335,0.603104111,177.3715016,1
216,57.54101,-4.33582,85,57.54052,-4.33546,1.004280079,-0.075674335,1.004271527,-0.075668052,0.058568231,177.4300698,1
217,57.54052,-4.33546,83,57.53665,-4.33063,1.004271527,-0.075668052,1.004203983,-0.075583752,0.517952439,177.9480223,1
218,57.53665,-4.33063,79,57.52635,-4.32242,1.004203983,-0.075583752,1.004024214,-0.075440461,1.245757271,179.1937795,1
219,57.52635,-4.32242,71,57.51476,-4.29196,1.004024214,-0.075440461,1.00382193,-0.074908833,2.229110822,181.4228903,1
220,57.51476,-4.29196,63,57.51069,-4.2832,1.00382193,-0.074908833,1.003750896,-0.074755943,0.69176204,182.1146524,1
221,57.51069,-4.2832,49,57.50871,-4.26988,1.003750896,-0.074755943,1.003716338,-0.074523465,0.825493386,182.9401458,1
222,57.50871,-4.26988,40,57.50724,-4.25841,1.003716338,-0.074523465,1.003690682,-0.074323275,0.704354125,183.6444999,1
223,57.50724,-4.25841,36,57.50191,-4.23714,1.003690682,-0.074323275,1.003597656,-0.073952044,1.402042507,185.0465424,1
224,57.50191,-4.23714,33,57.49398,-4.21811,1.003597656,-0.073952044,1.003459251,-0.073619908,1.438861669,186.4854041,1
225,57.49398,-4.21811,6,57.49182,-4.21451,1.003459251,-0.073619908,1.003421552,-0.073557076,0.322436318,186.8078404,1
226,57.49182,-4.21451,6,57.48432,-4.19985,1.003421552,-0.073557076,1.003290652,-0.073301211,1.209598072,188.0174385,1
227,57.48432,-4.19985,9,57.48013,-4.18983,1.003290652,-0.073301211,1.003217523,-0.073126329,0.75881077,188.7762492,1
228,57.48013,-4.18983,27,57.47267,-4.18524,1.003217523,-0.073126329,1.003087321,-0.073046218,0.873723532,189.6499728,1
229,57.47267,-4.18524,33,57.46621,-4.17653,1.003087321,-0.073046218,1.002974573,-0.0728942,0.887259952,190.5372327,1
230,57.46621,-4.17653,74,57.46058,-4.16761,1.002974573,-0.0728942,1.002876311,-0.072738516,0.822489847,191.3597226,1
231,57.46058,-4.16761,120,57.45338,-4.16096,1.002876311,-0.072738516,1.002750647,-0.072622452,0.893973572,192.2536961,1
232,57.45338,-4.16096,170,57.43575,-4.13696,1.002750647,-0.072622452,1.002442946,-0.072203573,2.430081451,194.6837776,1
233,57.43575,-4.13696,228,57.43138,-4.12751,1.002442946,-0.072203573,1.002366675,-0.072038639,0.745682931,195.4294605,1
234,57.43138,-4.12751,213,57.42827,-4.12594,1.002366675,-0.072038639,1.002312395,-0.072011238,0.358358857,195.7878194,1
235,57.42827,-4.12594,194,57.42147,-4.13172,1.002312395,-0.072011238,1.002193713,-0.072112118,0.831544979,196.6193644,1
236,57.42147,-4.13172,167,57.41395,-4.13565,1.002193713,-0.072112118,1.002062464,-0.072180709,0.868668825,197.4880332,1
237,57.41395,-4.13565,173,57.40812,-4.13479,1.002062464,-0.072180709,1.001960711,-0.072165699,0.650309314,198.1383425,1
238,57.40812,-4.13479,205,57.38938,-4.12162,1.001960711,-0.072165699,1.001633637,-0.07193584,2.2281719,200.3665144,1
239,57.38938,-4.12162,307,57.38651,-4.11511,1.001633637,-0.07193584,1.001583546,-0.071822219,0.504031212,200.8705456,1
240,57.38651,-4.11511,320,57.38597,-4.08887,1.001583546,-0.071822219,1.001574121,-0.071364244,1.573737273,202.4442829,1
241,57.38597,-4.08887,306,57.38227,-4.05784,1.001574121,-0.071364244,1.001509544,-0.070822669,1.904732822,204.3490157,1
242,57.38227,-4.05784,295,57.37613,-4.03786,1.001509544,-0.070822669,1.001402381,-0.070473952,1.378586865,205.7276026,1
243,57.37613,-4.03786,308,57.37132,-4.02761,1.001402381,-0.070473952,1.00131843,-0.070295055,0.814663186,206.5422658,1
244,57.37132,-4.02761,286,57.3666,-4.02261,1.00131843,-0.070295055,1.001236051,-0.070207789,0.60442955,207.1466953,1
245,57.3666,-4.02261,281,57.36041,-4.00773,1.001236051,-0.070207789,1.001128015,-0.069948084,1.126942875,208.2736382,1
246,57.36041,-4.00773,298,57.35721,-4.00486,1.001128015,-0.069948084,1.001072164,-0.069897993,0.395271524,208.6689097,1
247,57.35721,-4.00486,299,57.3542,-4.00497,1.001072164,-0.069897993,1.00101963,-0.069899913,0.334761744,209.0036714,1
248,57.3542,-4.00497,295,57.34956,-4.00632,1.00101963,-0.069899913,1.000938647,-0.069923475,0.522261328,209.5259328,1
249,57.34956,-4.00632,292,57.3447,-4.00115,1.000938647,-0.069923475,1.000853824,-0.069833241,0.623095561,210.1490283,1
250,57.3447,-4.00115,284,57.33511,-3.98008,1.000853824,-0.069833241,1.000686446,-0.0694655,1.653990938,211.8030193,1
251,57.33511,-3.98008,316,57.32549,-3.97795,1.000686446,-0.0694655,1.000518546,-0.069428325,1.077308169,212.8803274,1
252,57.32549,-3.97795,358,57.32059,-3.97309,1.000518546,-0.069428325,1.000433025,-0.069343502,0.618057503,213.4983849,1
253,57.32059,-3.97309,369,57.31353,-3.95558,1.000433025,-0.069343502,1.000309804,-0.069037895,1.312122695,214.8105076,1
254,57.31353,-3.95558,395,57.30837,-3.93939,1.000309804,-0.069037895,1.000219745,-0.068755326,1.128949761,215.9394574,1
255,57.30837,-3.93939,406,57.30118,-3.92589,1.000219745,-0.068755326,1.000094256,-0.068519707,1.138723475,217.0781809,1
256,57.30118,-3.92589,377,57.29521,-3.91934,1.000094256,-0.068519707,0.99999006,-0.068405388,0.771693078,217.849874,1
257,57.29521,-3.91934,381,57.29123,-3.91042,0.99999006,-0.068405388,0.999920596,-0.068249704,0.695045494,218.5449194,1
258,57.29123,-3.91042,395,57.29298,-3.87354,0.999920596,-0.068249704,0.999951139,-0.067606027,2.224457757,220.7693772,1
259,57.29298,-3.87354,345,57.29216,-3.85391,0.999951139,-0.067606027,0.999936828,-0.067263419,1.182970373,221.9523476,1
260,57.29216,-3.85391,319,57.28837,-3.84494,0.999936828,-0.067263419,0.99987068,-0.067106863,0.68418608,222.6365337,1
261,57.28837,-3.84494,310,57.27894,-3.82934,0.99987068,-0.067106863,0.999706095,-0.066834591,1.406582779,224.0431164,1
262,57.27894,-3.82934,280,57.26105,-3.81094,0.999706095,-0.066834591,0.999393856,-0.066513451,2.276172169,226.3192886,1
263,57.26105,-3.81094,284,57.24905,-3.80685,0.999393856,-0.066513451,0.999184416,-0.066442067,1.356825046,227.6761137,1
264,57.24905,-3.80685,283,57.2353,-3.80954,0.999184416,-0.066442067,0.998944433,-0.066489016,1.537472702,229.2135864,1
265,57.2353,-3.80954,248,57.23035,-3.81543,0.998944433,-0.066489016,0.99885804,-0.066591816,0.654679666,229.868266,1
266,57.23035,-3.81543,261,57.22543,-3.81954,0.99885804,-0.066591816,0.998772169,-0.066663549,0.600410004,230.468676,1
267,57.22543,-3.81954,262,57.21664,-3.82277,0.998772169,-0.066663549,0.998618755,-0.066719923,0.996557963,231.465234,1
268,57.21664,-3.82277,244,57.20703,-3.83036,0.998618755,-0.066719923,0.998451029,-0.066852394,1.162219633,232.6274536,1
269,57.20703,-3.83036,247,57.19401,-3.83671,0.998451029,-0.066852394,0.998223787,-0.066963222,1.497431218,234.1248848,1
270,57.19401,-3.83671,235,57.18796,-3.83653,0.998223787,-0.066963222,0.998118194,-0.06696008,0.672816725,234.7977016,1
271,57.18796,-3.83653,226,57.17979,-3.83547,0.998118194,-0.06696008,0.997975601,-0.06694158,0.910705497,235.7084071,1
272,57.17979,-3.83547,235,57.1764,-3.83844,0.997975601,-0.06694158,0.997916434,-0.066993416,0.417294363,236.1257014,1
273,57.1764,-3.83844,232,57.16987,-3.85881,0.997916434,-0.066993416,0.997802464,-0.06734894,1.426507526,237.5522089,1
274,57.16987,-3.85881,223,57.16058,-3.89459,0.997802464,-0.06734894,0.997640323,-0.067973419,2.391818654,239.9440276,1
275,57.16058,-3.89459,227,57.14686,-3.90736,0.997640323,-0.067973419,0.997400864,-0.068196297,1.70897515,241.6530028,1
276,57.14686,-3.90736,243,57.13923,-3.91806,0.997400864,-0.068196297,0.997267696,-0.068383047,1.06606553,242.7190683,1
277,57.13923,-3.91806,244,57.12775,-3.93776,0.997267696,-0.068383047,0.997067332,-0.068726877,1.744325654,244.4633939,1
278,57.12775,-3.93776,247,57.11875,-3.94564,0.997067332,-0.068726877,0.996910252,-0.068864409,1.108035313,245.5714292,1
279,57.11875,-3.94564,238,57.11224,-3.9569,0.996910252,-0.068864409,0.996796631,-0.069060933,0.993040108,246.5644694,1
280,57.11224,-3.9569,234,57.10382,-3.98019,0.996796631,-0.069060933,0.996649674,-0.06946742,1.689515501,248.2539849,1
281,57.10382,-3.98019,247,57.09541,-3.9972,0.996649674,-0.06946742,0.996502892,-0.069764301,1.389252948,249.6432378,1
282,57.09541,-3.9972,229,57.08955,-4.02922,0.996502892,-0.069764301,0.996400616,-0.070323155,2.041144893,251.6843827,1
283,57.08955,-4.02922,233,57.08637,-4.03555,0.996400616,-0.070323155,0.996345115,-0.070433635,0.52086187,252.2052446,1
284,57.08637,-4.03555,232,57.07445,-4.04295,0.996345115,-0.070433635,0.996137071,-0.070562789,1.398847145,253.6040917,1
285,57.07445,-4.04295,224,57.06837,-4.05235,0.996137071,-0.070562789,0.996030955,-0.07072685,0.883116137,254.4872079,1
286,57.06837,-4.05235,239,57.05535,-4.10802,0.996030955,-0.07072685,0.995803713,-0.071698475,3.66398804,258.1511959,1
287,57.05535,-4.10802,266,57.04844,-4.13039,0.995803713,-0.071698475,0.995683111,-0.072088905,1.555830051,259.7070259,1
288,57.04844,-4.13039,261,57.04259,-4.14734,0.995683111,-0.072088905,0.995581009,-0.072384738,1.214201234,260.9212272,1
289,57.04259,-4.14734,264,57.03412,-4.1555,0.995581009,-0.072384738,0.99543318,-0.072527157,1.063360696,261.9845879,1
290,57.03412,-4.1555,278,57.02881,-4.1569,0.99543318,-0.072527157,0.995340503,-0.072551592,0.596491237,262.5810791,1
291,57.02881,-4.1569,281,57.01576,-4.1615,0.995340503,-0.072551592,0.995112738,-0.072631877,1.477561385,264.0586405,1
292,57.01576,-4.1615,301,57.00791,-4.16727,0.995112738,-0.072631877,0.994975729,-0.072732582,0.940185473,264.998826,1
293,57.00791,-4.16727,294,57.00218,-4.17086,0.994975729,-0.072732582,0.994875722,-0.07279524,0.673210504,265.6720365,1
294,57.00218,-4.17086,306,56.99614,-4.17805,0.994875722,-0.07279524,0.994770304,-0.072920729,0.800425796,266.4724623,1
295,56.99614,-4.17805,314,56.99329,-4.17862,0.994770304,-0.072920729,0.994720562,-0.072930677,0.318780602,266.7912429,1
296,56.99329,-4.17862,315,56.98601,-4.17744,0.994720562,-0.072930677,0.994593502,-0.072910082,0.812649013,267.6038919,1
297,56.98601,-4.17744,330,56.97766,-4.1807,0.994593502,-0.072910082,0.994447767,-0.07296698,0.949256061,268.5531479,1
298,56.97766,-4.1807,327,56.96017,-4.20657,0.994447767,-0.07296698,0.994142509,-0.073418497,2.498188151,271.0513361,1
299,56.96017,-4.20657,340,56.95335,-4.21204,0.994142509,-0.073418497,0.994023478,-0.073513966,0.82770057,271.8790367,1
300,56.95335,-4.21204,344,56.93959,-4.23038,0.994023478,-0.073513966,0.99378332,-0.07383406,1.891616643,273.7706533,1
301,56.93959,-4.23038,367,56.92981,-4.2354,0.99378332,-0.07383406,0.993612627,-0.073921675,1.129326069,274.8999794,1
302,56.92981,-4.2354,374,56.9129,-4.23564,0.993612627,-0.073921675,0.993317492,-0.073925864,1.880362621,276.780342,1
303,56.9129,-4.23564,390,56.90525,-4.23807,0.993317492,-0.073925864,0.993183974,-0.073968275,0.863338542,277.6436805,1
304,56.90525,-4.23807,403,56.89699,-4.24536,0.993183974,-0.073968275,0.99303981,-0.07409551,1.019577283,278.6632578,1
305,56.89699,-4.24536,418,56.88455,-4.25176,0.99303981,-0.07409551,0.992822691,-0.074207211,1.436847701,280.1001055,1
306,56.88455,-4.25176,426,56.87657,-4.25663,0.992822691,-0.074207211,0.992683414,-0.074292209,0.93536543,281.035471,1
307,56.87657,-4.25663,433,56.86994,-4.2564,0.992683414,-0.074292209,0.992567698,-0.074288194,0.737354839,281.7728258,1
308,56.86994,-4.2564,445,56.86348,-4.25172,0.992567698,-0.074288194,0.99245495,-0.074206513,0.772585853,282.5454116,1
309,56.86348,-4.25172,457,56.8509,-4.24396,0.99245495,-0.074206513,0.992235388,-0.074071075,1.476240346,284.021652,1
310,56.8509,-4.24396,460,56.83735,-4.23139,0.992235388,-0.074071075,0.991998896,-0.073851687,1.689522388,285.7111744,1
311,56.83735,-4.23139,451,56.83013,-4.21737,0.991998896,-0.073851687,0.991872883,-0.073606992,1.171279952,286.8824543,1
312,56.83013,-4.21737,447,56.82376,-4.19676,0.991872883,-0.073606992,0.991761705,-0.07324728,1.44018415,288.3226385,1
313,56.82376,-4.19676,429,56.81831,-4.17578,0.991761705,-0.07324728,0.991666585,-0.07288111,1.413207228,289.7358457,1
314,56.81831,-4.17578,414,56.8178,-4.13936,0.991666585,-0.07288111,0.991657684,-0.072245461,2.217134716,291.9529804,1
315,56.8178,-4.13936,377,56.81346,-4.12362,0.991657684,-0.072245461,0.991581936,-0.071970746,1.072640463,293.0256209,1
316,56.81346,-4.12362,356,56.81019,-4.10709,0.991581936,-0.071970746,0.991524864,-0.071682243,1.069818936,294.0954398,1
317,56.81019,-4.10709,330,56.80687,-4.09267,0.991524864,-0.071682243,0.991466919,-0.071430567,0.95225108,295.0476909,1
318,56.80687,-4.09267,321,56.8067,-4.07468,0.991466919,-0.071430567,0.991463952,-0.071116582,1.095308579,296.1429995,1
319,56.8067,-4.07468,286,56.8043,-4.06672,0.991463952,-0.071116582,0.991422064,-0.070977654,0.553208436,296.6962079,1
320,56.8043,-4.06672,279,56.80177,-4.04696,0.991422064,-0.070977654,0.991377907,-0.070632777,1.235470637,297.9316786,1
321,56.80177,-4.04696,272,56.795,-4.01612,0.991377907,-0.070632777,0.991259749,-0.070094517,2.023085143,299.9547637,1
322,56.795,-4.01612,267,56.78598,-4.00778,0.991259749,-0.070094517,0.99110232,-0.069948957,1.124254512,301.0790182,1
323,56.78598,-4.00778,256,56.77304,-3.97841,0.99110232,-0.069948957,0.990876474,-0.069436353,2.295993073,303.3750113,1
324,56.77304,-3.97841,215,56.76827,-3.94247,0.990876474,-0.069436353,0.990793222,-0.068809082,2.253279279,305.6282906,1
325,56.76827,-3.94247,172,56.76947,-3.92747,0.990793222,-0.068809082,0.990814166,-0.068547283,0.923739983,306.5520305,1
326,56.76947,-3.92747,155,56.76622,-3.91104,0.990814166,-0.068547283,0.990757443,-0.068260525,1.064442258,307.6164728,1
327,56.76622,-3.91104,154,56.7688,-3.89746,0.990757443,-0.068260525,0.990802472,-0.068023509,0.875867323,308.4923401,1
328,56.7688,-3.89746,140,56.76754,-3.88992,0.990802472,-0.068023509,0.990780481,-0.067891912,0.48035832,308.9726984,1
329,56.76754,-3.88992,138,56.76481,-3.86351,0.990780481,-0.067891912,0.990732834,-0.06743097,1.637833819,310.6105323,1
330,56.76481,-3.86351,156,56.75808,-3.83548,0.990732834,-0.06743097,0.990615373,-0.066941754,1.865109424,312.4756417,1
331,56.75808,-3.83548,147,56.75554,-3.80134,0.990615373,-0.066941754,0.990571042,-0.066345899,2.100128783,314.5757705,1
332,56.75554,-3.80134,159,56.74457,-3.77142,0.990571042,-0.066345899,0.990379579,-0.065823696,2.194408543,316.770179,1
333,56.74457,-3.77142,166,56.74053,-3.76858,0.990379579,-0.065823696,0.990309068,-0.065774129,0.481453317,317.2516323,1
334,56.74053,-3.76858,186,56.72989,-3.77339,0.990309068,-0.065774129,0.990123365,-0.065858079,1.218943812,318.4705761,1
335,56.72989,-3.77339,155,56.72634,-3.7732,0.990123365,-0.065858079,0.990061406,-0.065854763,0.394912126,318.8654883,1
336,56.72634,-3.7732,142,56.71987,-3.76511,0.990061406,-0.065854763,0.989948483,-0.065713566,0.872468901,319.7379572,1
337,56.71987,-3.76511,138,56.71768,-3.76372,0.989948483,-0.065713566,0.98991026,-0.065689306,0.257864472,319.9958216,1
338,56.71768,-3.76372,139,56.71258,-3.7622,0.98991026,-0.065689306,0.989821248,-0.065662777,0.574629894,320.5704515,1
339,56.71258,-3.7622,128,56.70969,-3.75515,0.989821248,-0.065662777,0.989770808,-0.065539731,0.537025041,321.1074766,1
340,56.70969,-3.75515,121,56.70783,-3.75299,0.989770808,-0.065539731,0.989738345,-0.065502032,0.245266844,321.3527434,1
341,56.70783,-3.75299,109,56.70008,-3.74987,0.989738345,-0.065502032,0.989603082,-0.065447578,0.882554942,322.2352984,1
342,56.70008,-3.74987,124,56.69804,-3.74653,0.989603082,-0.065447578,0.989567477,-0.065389284,0.305013919,322.5403123,1
343,56.69804,-3.74653,114,56.69658,-3.73472,0.989567477,-0.065389284,0.989541996,-0.065183161,0.739085337,323.2793976,1
344,56.69658,-3.73472,109,56.69269,-3.7271,0.989541996,-0.065183161,0.989474102,-0.065050167,0.635264823,323.9146624,1
345,56.69269,-3.7271,97,56.68896,-3.70797,0.989474102,-0.065050167,0.989409002,-0.064716285,1.239589699,325.1542521,1
346,56.68896,-3.70797,81,56.66459,-3.67203,0.989409002,-0.064716285,0.988983665,-0.064089014,3.487560309,328.6418125,1
347,56.66459,-3.67203,90,56.65795,-3.67268,0.988983665,-0.064089014,0.988867775,-0.064100358,0.73940208,329.3812145,1
348,56.65795,-3.67268,74,56.65421,-3.67103,0.988867775,-0.064100358,0.9888025,-0.06407156,0.427922075,329.8091366,1
349,56.65421,-3.67103,69,56.64611,-3.65916,0.9888025,-0.06407156,0.988661128,-0.06386439,1.156601073,330.9657377,1
350,56.64611,-3.65916,64,56.64213,-3.65227,0.988661128,-0.06386439,0.988591664,-0.063744137,0.610987913,331.5767256,1
351,56.64213,-3.65227,75,56.63685,-3.64637,0.988591664,-0.063744137,0.98849951,-0.063641162,0.689092777,332.2658184,1
352,56.63685,-3.64637,67,56.63257,-3.64373,0.98849951,-0.063641162,0.98842481,-0.063595086,0.502553233,332.7683716,1
353,56.63257,-3.64373,61,56.61893,-3.63188,0.98842481,-0.063595086,0.988186747,-0.063388264,1.681007303,334.4493789,1
354,56.61893,-3.63188,66,56.61268,-3.62915,0.988186747,-0.063388264,0.988077664,-0.063340617,0.714759871,335.1641388,1
355,56.61268,-3.62915,66,56.6071,-3.62666,0.988077664,-0.063340617,0.987980275,-0.063297158,0.638903891,335.8030427,1
356,56.6071,-3.62666,74,56.60187,-3.62677,0.987980275,-0.063297158,0.987888994,-0.063299078,0.581588435,336.3846311,1
357,56.60187,-3.62677,71,56.59288,-3.62287,0.987888994,-0.063299078,0.987732089,-0.06323101,1.027755239,337.4123863,1
358,56.59288,-3.62287,59,56.5852,-3.62232,0.987732089,-0.06323101,0.987598048,-0.063221411,0.854640756,338.2670271,1
359,56.5852,-3.62232,64,56.57985,-3.62061,0.987598048,-0.063221411,0.987504673,-0.063191565,0.604039328,338.8710664,1
360,56.57985,-3.62061,61,56.57077,-3.62347,0.987504673,-0.063191565,0.987346197,-0.063241482,1.024734083,339.8958005,1
361,56.57077,-3.62347,58,56.56597,-3.62242,0.987346197,-0.063241482,0.987262421,-0.063223156,0.537597847,340.4333984,1
362,56.56597,-3.62242,76,56.56314,-3.61833,0.987262421,-0.063223156,0.987213028,-0.063151772,0.402266209,340.8356646,1
363,56.56314,-3.61833,67,56.56211,-3.59704,0.987213028,-0.063151772,0.987195051,-0.062780191,1.309482202,342.1451468,1
364,56.56211,-3.59704,58,56.55609,-3.57469,0.987195051,-0.062780191,0.987089983,-0.06239011,1.524376872,343.6695236,1
365,56.55609,-3.57469,65,56.54611,-3.5556,0.987089983,-0.06239011,0.986915799,-0.062056927,1.612589743,345.2821134,1
366,56.54611,-3.5556,74,56.54018,-3.54702,0.986915799,-0.062056927,0.986812301,-0.061907178,0.843470354,346.1255837,1
367,56.54018,-3.54702,78,56.53792,-3.5382,0.986812301,-0.061907178,0.986772856,-0.06175324,0.596289506,346.7218732,1
368,56.53792,-3.5382,79,56.53654,-3.5251,0.986772856,-0.06175324,0.986748771,-0.061524601,0.817718278,347.5395915,1
369,56.53654,-3.5251,98,56.53249,-3.51945,0.986748771,-0.061524601,0.986678085,-0.06142599,0.568177741,348.1077693,1
370,56.53249,-3.51945,121,56.51718,-3.51634,0.986678085,-0.06142599,0.986410875,-0.061371711,1.713046883,349.8208161,1
371,56.51718,-3.51634,117,56.50938,-3.51216,0.986410875,-0.061371711,0.986274739,-0.061298756,0.904439108,350.7252553,1
372,56.50938,-3.51216,118,56.49776,-3.50929,0.986274739,-0.061298756,0.986071932,-0.061248665,1.304033356,352.0292886,1
373,56.49776,-3.50929,73,56.48745,-3.50091,0.986071932,-0.061248665,0.985891989,-0.061102406,1.256538161,353.2858268,1
374,56.48745,-3.50091,65,56.48452,-3.49862,0.985891989,-0.061102406,0.98584085,-0.061062438,0.354842746,353.6406695,1
375,56.48452,-3.49862,59,56.47792,-3.49063,0.98584085,-0.061062438,0.985725659,-0.060922986,0.882772576,354.5234421,1
376,56.47792,-3.49063,43,56.46484,-3.47887,0.985725659,-0.060922986,0.98549737,-0.060717736,1.623903638,356.1473457,1
377,56.46484,-3.47887,28,56.44514,-3.47181,0.98549737,-0.060717736,0.98515354,-0.060594516,2.233081318,358.380427,1
378,56.44514,-3.47181,27,56.43416,-3.47313,0.98515354,-0.060594516,0.984961903,-0.060617554,1.223613574,359.6040406,1
379,56.43416,-3.47313,20,56.42804,-3.46864,0.984961903,-0.060617554,0.984855088,-0.060539189,0.734376513,360.3384171,1
380,56.42804,-3.46864,17,56.41969,-3.46511,0.984855088,-0.060539189,0.984709353,-0.060477578,0.953516882,361.291934,1
381,56.41969,-3.46511,10,56.41914,-3.46424,0.984709353,-0.060477578,0.984699754,-0.060462394,0.081260401,361.3731944,1
